date;id.state;state;id.district;district;age.group;gender;cases;deaths;object.id
2020-03-25; 8;Baden-Württemberg;08127;LK Schwäbisch Hall;A15-A34;M; 1; 0;598068
2020-03-25; 8;Baden-Württemberg;08127;LK Schwäbisch Hall;A15-A34;W; 4; 0;598082
2020-03-25; 8;Baden-Württemberg;08127;LK Schwäbisch Hall;A35-A59;M; 6; 0;598099
2020-03-25; 8;Baden-Württemberg;08127;LK Schwäbisch Hall;A35-A59;W; 5; 0;598116
2020-03-25; 8;Baden-Württemberg;08127;LK Schwäbisch Hall;A60-A79;M; 5; 0;598134
2020-03-25; 8;Baden-Württemberg;08127;LK Schwäbisch Hall;A60-A79;W; 1; 0;598150
2020-03-25; 8;Baden-Württemberg;08127;LK Schwäbisch Hall;A80+;M; 4; 0;598162
2020-03-25; 8;Baden-Württemberg;08127;LK Schwäbisch Hall;A80+;W; 1; 0;598169
2020-03-25; 8;Baden-Württemberg;08128;LK Main-Tauber-Kreis;A15-A34;M; 2; 0;598182
2020-03-25; 8;Baden-Württemberg;08128;LK Main-Tauber-Kreis;A15-A34;W; 3; 0;598190
2020-03-25; 8;Baden-Württemberg;08128;LK Main-Tauber-Kreis;A35-A59;M; 1; 0;598202
2020-03-25; 8;Baden-Württemberg;08128;LK Main-Tauber-Kreis;A35-A59;W; 1; 0;598214
2020-03-25; 8;Baden-Württemberg;08135;LK Heidenheim;A00-A04;W; 1; 0;598236
2020-03-25; 8;Baden-Württemberg;08135;LK Heidenheim;A15-A34;M; 9; 0;598248
2020-03-25; 8;Baden-Württemberg;08135;LK Heidenheim;A15-A34;W; 3; 0;598257
2020-03-25; 8;Baden-Württemberg;08135;LK Heidenheim;A35-A59;M;-1; 0;598264
2020-03-25; 8;Baden-Württemberg;08135;LK Heidenheim;A35-A59;M; 3; 0;598265
2020-03-25; 8;Baden-Württemberg;08135;LK Heidenheim;A35-A59;W; 4; 0;598274
2020-03-25; 8;Baden-Württemberg;08135;LK Heidenheim;A60-A79;M; 5; 0;598281
2020-03-25; 8;Baden-Württemberg;08135;LK Heidenheim;A60-A79;W; 2; 0;598291
2020-03-25; 8;Baden-Württemberg;08135;LK Heidenheim;A80+;M; 1; 0;598298
2020-03-25; 8;Baden-Württemberg;08135;LK Heidenheim;A80+;W; 1; 1;598302
2020-03-25; 8;Baden-Württemberg;08136;LK Ostalbkreis;A15-A34;M; 5; 0;598322
2020-03-25; 8;Baden-Württemberg;08136;LK Ostalbkreis;A15-A34;W; 2; 0;598338
2020-03-25; 8;Baden-Württemberg;08136;LK Ostalbkreis;A35-A59;M; 7; 0;598358
2020-03-25; 8;Baden-Württemberg;08136;LK Ostalbkreis;A35-A59;M; 1; 0;598359
2020-03-25; 8;Baden-Württemberg;08136;LK Ostalbkreis;A35-A59;W; 2; 0;598377
2020-03-25; 8;Baden-Württemberg;08136;LK Ostalbkreis;A35-A59;W; 1; 0;598378
2020-03-25; 8;Baden-Württemberg;08136;LK Ostalbkreis;A60-A79;M; 1; 0;598391
2020-03-25; 8;Baden-Württemberg;08136;LK Ostalbkreis;A60-A79;W; 2; 0;598403
2020-03-25; 8;Baden-Württemberg;08136;LK Ostalbkreis;A80+;M; 1; 0;598410
2020-03-25; 8;Baden-Württemberg;08211;SK Baden-Baden;A35-A59;M; 1; 0;598430
2020-03-25; 8;Baden-Württemberg;08211;SK Baden-Baden;A60-A79;M; 1; 0;598446
2020-03-25; 8;Baden-Württemberg;08212;SK Karlsruhe;A05-A14;W; 1; 0;598469
2020-03-25; 8;Baden-Württemberg;08212;SK Karlsruhe;A15-A34;M; 2; 0;598479
2020-03-25; 8;Baden-Württemberg;08212;SK Karlsruhe;A15-A34;W; 1; 0;598490
2020-03-25; 8;Baden-Württemberg;08212;SK Karlsruhe;A35-A59;M; 2; 0;598505
2020-03-25; 8;Baden-Württemberg;08212;SK Karlsruhe;A35-A59;W; 3; 0;598517
2020-03-25; 8;Baden-Württemberg;08212;SK Karlsruhe;A60-A79;M; 1; 0;598524
2020-03-25; 8;Baden-Württemberg;08215;LK Karlsruhe;A15-A34;M; 5; 0;598546
2020-03-25; 8;Baden-Württemberg;08215;LK Karlsruhe;A15-A34;W; 1; 0;598560
2020-03-25; 8;Baden-Württemberg;08215;LK Karlsruhe;A35-A59;M; 2; 0;598580
2020-03-25; 8;Baden-Württemberg;08215;LK Karlsruhe;A35-A59;W; 6; 0;598595
2020-03-25; 8;Baden-Württemberg;08215;LK Karlsruhe;A60-A79;M; 2; 0;598606
2020-03-25; 8;Baden-Württemberg;08215;LK Karlsruhe;A60-A79;W; 2; 0;598616
2020-03-25; 8;Baden-Württemberg;08215;LK Karlsruhe;A80+;W; 1; 0;598622
2020-03-25; 8;Baden-Württemberg;08216;LK Rastatt;A15-A34;M; 3; 0;598642
2020-03-25; 8;Baden-Württemberg;08216;LK Rastatt;A35-A59;M; 3; 0;598670
2020-03-25; 8;Baden-Württemberg;08216;LK Rastatt;A35-A59;W; 1; 0;598687
2020-03-25; 8;Baden-Württemberg;08216;LK Rastatt;A60-A79;M; 2; 0;598702
2020-03-25; 8;Baden-Württemberg;08216;LK Rastatt;A60-A79;W; 2; 0;598716
2020-03-25; 8;Baden-Württemberg;08216;LK Rastatt;A80+;M; 2; 0;598723
2020-03-25; 8;Baden-Württemberg;08221;SK Heidelberg;A15-A34;M; 2; 0;598737
2020-03-25; 8;Baden-Württemberg;08221;SK Heidelberg;A35-A59;M; 2; 0;598762
2020-03-25; 8;Baden-Württemberg;08221;SK Heidelberg;A35-A59;W; 4; 0;598777
2020-03-25; 8;Baden-Württemberg;08221;SK Heidelberg;A60-A79;W; 1; 0;598789
2020-03-25; 8;Baden-Württemberg;08221;SK Heidelberg;A80+;M; 2; 0;598792
2020-03-25; 8;Baden-Württemberg;08221;SK Heidelberg;unbekannt;W; 1; 0;598798
2020-03-25; 8;Baden-Württemberg;08222;SK Mannheim;A15-A34;M; 1; 0;598816
2020-03-25; 8;Baden-Württemberg;08222;SK Mannheim;A35-A59;M; 1; 0;598849
2020-03-25; 8;Baden-Württemberg;08222;SK Mannheim;A35-A59;W; 2; 0;598866
2020-03-25; 8;Baden-Württemberg;08222;SK Mannheim;A80+;W; 1; 0;598889
2020-03-25; 8;Baden-Württemberg;08225;LK Neckar-Odenwald-Kreis;A15-A34;M; 1; 0;598901
2020-03-25; 8;Baden-Württemberg;08225;LK Neckar-Odenwald-Kreis;A35-A59;M; 1; 0;598917
2020-03-25; 8;Baden-Württemberg;08225;LK Neckar-Odenwald-Kreis;A35-A59;W; 4; 0;598933
2020-03-25; 8;Baden-Württemberg;08225;LK Neckar-Odenwald-Kreis;A60-A79;M; 1; 0;598940
2020-03-25; 8;Baden-Württemberg;08225;LK Neckar-Odenwald-Kreis;A80+;M; 1; 0;598948
2020-03-25; 8;Baden-Württemberg;08226;LK Rhein-Neckar-Kreis;A15-A34;M; 4; 0;598973
2020-03-25; 8;Baden-Württemberg;08226;LK Rhein-Neckar-Kreis;A15-A34;W; 6; 0;598991
2020-03-25; 8;Baden-Württemberg;08226;LK Rhein-Neckar-Kreis;A35-A59;M; 8; 0;599017
2020-03-25; 8;Baden-Württemberg;08226;LK Rhein-Neckar-Kreis;A35-A59;W;10; 0;599042
2020-03-25; 8;Baden-Württemberg;08226;LK Rhein-Neckar-Kreis;A60-A79;M; 1; 1;599061
2020-03-25; 8;Baden-Württemberg;08226;LK Rhein-Neckar-Kreis;A60-A79;M; 5; 0;599062
2020-03-25; 8;Baden-Württemberg;08226;LK Rhein-Neckar-Kreis;A60-A79;unbekannt; 1; 0;599069
2020-03-25; 8;Baden-Württemberg;08226;LK Rhein-Neckar-Kreis;A60-A79;W; 8; 0;599078
2020-03-25; 8;Baden-Württemberg;08226;LK Rhein-Neckar-Kreis;A80+;M; 1; 0;599088
2020-03-25; 8;Baden-Württemberg;08226;LK Rhein-Neckar-Kreis;unbekannt;W; 1; 0;599101
2020-03-25; 8;Baden-Württemberg;08231;SK Pforzheim;A60-A79;M; 1; 0;599131
2020-03-25; 8;Baden-Württemberg;08235;LK Calw;A00-A04;W; 1; 0;599140
2020-03-25; 8;Baden-Württemberg;08235;LK Calw;A15-A34;M; 1; 0;599155
2020-03-25; 8;Baden-Württemberg;08235;LK Calw;A15-A34;W; 3; 0;599169
2020-03-25; 8;Baden-Württemberg;08235;LK Calw;A35-A59;M; 8; 0;599188
2020-03-25; 8;Baden-Württemberg;08235;LK Calw;A35-A59;W; 8; 0;599210
2020-03-25; 8;Baden-Württemberg;08235;LK Calw;A60-A79;M; 2; 0;599226
2020-03-25; 8;Baden-Württemberg;08235;LK Calw;A60-A79;W; 3; 0;599241
2020-03-25; 8;Baden-Württemberg;08236;LK Enzkreis;A15-A34;M; 3; 0;599262
2020-03-25; 8;Baden-Württemberg;08236;LK Enzkreis;A15-A34;W; 1; 0;599268
2020-03-25; 8;Baden-Württemberg;08236;LK Enzkreis;A35-A59;M; 3; 0;599283
2020-03-25; 8;Baden-Württemberg;08236;LK Enzkreis;A35-A59;W; 4; 0;599293
2020-03-25; 8;Baden-Württemberg;08236;LK Enzkreis;A60-A79;M; 1; 0;599302
2020-03-25; 8;Baden-Württemberg;08236;LK Enzkreis;A80+;W; 1; 0;599312
2020-03-25; 8;Baden-Württemberg;08237;LK Freudenstadt;A15-A34;M; 2; 0;599321
2020-03-25; 8;Baden-Württemberg;08237;LK Freudenstadt;A15-A34;W; 4; 0;599332
2020-03-25; 8;Baden-Württemberg;08237;LK Freudenstadt;A35-A59;M; 7; 0;599343
2020-03-25; 8;Baden-Württemberg;08237;LK Freudenstadt;A35-A59;W; 8; 0;599356
2020-03-25; 8;Baden-Württemberg;08237;LK Freudenstadt;A60-A79;M; 3; 0;599363
2020-03-25; 8;Baden-Württemberg;08237;LK Freudenstadt;A60-A79;W; 2; 0;599369
2020-03-25; 8;Baden-Württemberg;08311;SK Freiburg i.Breisgau;A05-A14;M; 1; 0;599384
2020-03-25; 8;Baden-Württemberg;08311;SK Freiburg i.Breisgau;A15-A34;W; 2; 0;599422
2020-03-25; 8;Baden-Württemberg;08311;SK Freiburg i.Breisgau;A35-A59;M; 3; 0;599444
2020-03-25; 8;Baden-Württemberg;08311;SK Freiburg i.Breisgau;A35-A59;unbekannt; 1; 0;599450
2020-03-25; 8;Baden-Württemberg;08311;SK Freiburg i.Breisgau;A35-A59;W; 2; 0;599466
2020-03-25; 8;Baden-Württemberg;08311;SK Freiburg i.Breisgau;A60-A79;W; 2; 0;599498
2020-03-25; 8;Baden-Württemberg;08311;SK Freiburg i.Breisgau;A80+;M; 1; 0;599515
2020-03-25; 8;Baden-Württemberg;08311;SK Freiburg i.Breisgau;A80+;M; 1; 1;599516
2020-03-25; 8;Baden-Württemberg;08311;SK Freiburg i.Breisgau;A80+;W; 1; 1;599525
2020-03-25; 8;Baden-Württemberg;08315;LK Breisgau-Hochschwarzwald;A15-A34;M; 1; 0;599547
2020-03-25; 8;Baden-Württemberg;08315;LK Breisgau-Hochschwarzwald;A15-A34;W; 1; 0;599561
2020-03-25; 8;Baden-Württemberg;08315;LK Breisgau-Hochschwarzwald;A35-A59;W; 3; 0;599607
2020-03-25; 8;Baden-Württemberg;08315;LK Breisgau-Hochschwarzwald;A60-A79;M; 3; 0;599628
2020-03-25; 8;Baden-Württemberg;08316;LK Emmendingen;A15-A34;M; 1; 0;599682
2020-03-25; 8;Baden-Württemberg;08316;LK Emmendingen;A15-A34;W; 2; 0;599690
2020-03-25; 8;Baden-Württemberg;08316;LK Emmendingen;A35-A59;M; 1; 0;599709
2020-03-25; 8;Baden-Württemberg;08316;LK Emmendingen;A35-A59;W; 5; 0;599727
2020-03-25; 8;Baden-Württemberg;08316;LK Emmendingen;A60-A79;M; 1; 0;599744
2020-03-25; 8;Baden-Württemberg;08316;LK Emmendingen;A60-A79;W; 2; 0;599759
2020-03-25; 8;Baden-Württemberg;08316;LK Emmendingen;A80+;M; 1; 1;599771
2020-03-25; 8;Baden-Württemberg;08316;LK Emmendingen;A80+;M; 2; 0;599772
2020-03-25; 8;Baden-Württemberg;08316;LK Emmendingen;A80+;W; 2; 0;599786
2020-03-25; 8;Baden-Württemberg;08317;LK Ortenaukreis;A15-A34;M; 2; 0;599800
2020-03-25; 8;Baden-Württemberg;08317;LK Ortenaukreis;A15-A34;W; 1; 0;599808
2020-03-25; 8;Baden-Württemberg;08317;LK Ortenaukreis;A35-A59;M; 7; 0;599828
2020-03-25; 8;Baden-Württemberg;08317;LK Ortenaukreis;A35-A59;W; 7; 0;599846
2020-03-25; 8;Baden-Württemberg;08317;LK Ortenaukreis;A60-A79;M; 4; 0;599868
2020-03-25; 8;Baden-Württemberg;08317;LK Ortenaukreis;A60-A79;W; 4; 0;599883
2020-03-25; 8;Baden-Württemberg;08317;LK Ortenaukreis;A80+;M; 1; 0;599897
2020-03-25; 8;Baden-Württemberg;08317;LK Ortenaukreis;A80+;W; 3; 0;599910
2020-03-25; 8;Baden-Württemberg;08325;LK Rottweil;A15-A34;M; 4; 0;599924
2020-03-25; 8;Baden-Württemberg;08325;LK Rottweil;A15-A34;W; 4; 0;599930
2020-03-25; 8;Baden-Württemberg;08325;LK Rottweil;A35-A59;M; 8; 0;599936
2020-03-25; 8;Baden-Württemberg;08325;LK Rottweil;A35-A59;W; 9; 0;599942
2020-03-25; 8;Baden-Württemberg;08325;LK Rottweil;A60-A79;M; 2; 0;599950
2020-03-25; 8;Baden-Württemberg;08325;LK Rottweil;A60-A79;W; 4; 0;599956
2020-03-25; 8;Baden-Württemberg;08325;LK Rottweil;A80+;W; 1; 0;599961
2020-03-25; 8;Baden-Württemberg;08326;LK Schwarzwald-Baar-Kreis;A15-A34;M; 2; 0;599975
2020-03-25; 8;Baden-Württemberg;08326;LK Schwarzwald-Baar-Kreis;A15-A34;W; 5; 0;599987
2020-03-25; 8;Baden-Württemberg;08326;LK Schwarzwald-Baar-Kreis;A35-A59;M; 9; 0;600005
2020-03-25; 8;Baden-Württemberg;08326;LK Schwarzwald-Baar-Kreis;A35-A59;M; 1; 1;600006
2020-03-25; 8;Baden-Württemberg;08326;LK Schwarzwald-Baar-Kreis;A35-A59;W; 3; 0;600020
2020-03-25; 8;Baden-Württemberg;08326;LK Schwarzwald-Baar-Kreis;A60-A79;M; 1; 1;600035
2020-03-25; 8;Baden-Württemberg;08326;LK Schwarzwald-Baar-Kreis;A60-A79;W; 3; 0;600048
2020-03-25; 8;Baden-Württemberg;08326;LK Schwarzwald-Baar-Kreis;A80+;M; 1; 0;600053
2020-03-25; 8;Baden-Württemberg;08326;LK Schwarzwald-Baar-Kreis;A80+;W; 1; 0;600055
2020-03-25; 8;Baden-Württemberg;08327;LK Tuttlingen;A15-A34;M; 6; 0;600065
2020-03-25; 8;Baden-Württemberg;08327;LK Tuttlingen;A15-A34;W; 4; 0;600076
2020-03-25; 8;Baden-Württemberg;08327;LK Tuttlingen;A35-A59;M;11; 0;600089
2020-03-25; 8;Baden-Württemberg;08327;LK Tuttlingen;A35-A59;W; 9; 0;600095
2020-03-25; 8;Baden-Württemberg;08327;LK Tuttlingen;A60-A79;M; 2; 0;600103
2020-03-25; 8;Baden-Württemberg;08327;LK Tuttlingen;A60-A79;W; 4; 0;600108
2020-03-25; 8;Baden-Württemberg;08327;LK Tuttlingen;A80+;W; 1; 0;600117
2020-03-25; 8;Baden-Württemberg;08335;LK Konstanz;A15-A34;M; 4; 0;600130
2020-03-25; 8;Baden-Württemberg;08335;LK Konstanz;A15-A34;W; 1; 0;600141
2020-03-25; 8;Baden-Württemberg;08335;LK Konstanz;A35-A59;M; 6; 0;600155
2020-03-25; 8;Baden-Württemberg;08335;LK Konstanz;A35-A59;W; 7; 0;600169
2020-03-25; 8;Baden-Württemberg;08335;LK Konstanz;A60-A79;M; 1; 0;600182
2020-03-25; 8;Baden-Württemberg;08335;LK Konstanz;A60-A79;W; 1; 0;600193
2020-03-25; 8;Baden-Württemberg;08335;LK Konstanz;A80+;W; 1; 0;600197
2020-03-25; 8;Baden-Württemberg;08336;LK Lörrach;A15-A34;W; 1; 0;600227
2020-03-25; 8;Baden-Württemberg;08336;LK Lörrach;A35-A59;M; 3; 0;600248
2020-03-25; 8;Baden-Württemberg;08336;LK Lörrach;A35-A59;W; 2; 0;600265
2020-03-25; 8;Baden-Württemberg;08336;LK Lörrach;A60-A79;M; 2; 0;600280
2020-03-25; 8;Baden-Württemberg;08336;LK Lörrach;A60-A79;W; 2; 0;600296
2020-03-25; 8;Baden-Württemberg;08336;LK Lörrach;A80+;M; 1; 0;600301
2020-03-25; 8;Baden-Württemberg;08336;LK Lörrach;A80+;W; 1; 0;600306
2020-03-25; 8;Baden-Württemberg;08337;LK Waldshut;A35-A59;M; 1; 0;600338
2020-03-25; 8;Baden-Württemberg;08337;LK Waldshut;A35-A59;W; 1; 0;600350
2020-03-25; 8;Baden-Württemberg;08337;LK Waldshut;A60-A79;M; 2; 0;600359
2020-03-25; 8;Baden-Württemberg;08415;LK Reutlingen;A00-A04;M; 1; 0;600383
2020-03-25; 8;Baden-Württemberg;08415;LK Reutlingen;A05-A14;W; 1; 0;600388
2020-03-25; 8;Baden-Württemberg;08415;LK Reutlingen;A15-A34;M; 6; 0;600396
2020-03-25; 8;Baden-Württemberg;08415;LK Reutlingen;A15-A34;W; 2; 0;600404
2020-03-25; 8;Baden-Württemberg;08415;LK Reutlingen;A35-A59;M; 6; 0;600419
2020-03-25; 8;Baden-Württemberg;08415;LK Reutlingen;A35-A59;W; 7; 0;600436
2020-03-25; 8;Baden-Württemberg;08415;LK Reutlingen;A60-A79;M; 2; 0;600453
2020-03-25; 8;Baden-Württemberg;08415;LK Reutlingen;A60-A79;W; 4; 0;600466
2020-03-25; 8;Baden-Württemberg;08416;LK Tübingen;A00-A04;M; 1; 0;600487
2020-03-25; 8;Baden-Württemberg;08416;LK Tübingen;A00-A04;W; 1; 0;600490
2020-03-25; 8;Baden-Württemberg;08416;LK Tübingen;A05-A14;M; 1; 0;600493
2020-03-25; 8;Baden-Württemberg;08416;LK Tübingen;A05-A14;W; 1; 0;600497
2020-03-25; 8;Baden-Württemberg;08416;LK Tübingen;A15-A34;M;18; 0;600511
2020-03-25; 8;Baden-Württemberg;08416;LK Tübingen;A15-A34;W;17; 0;600529
2020-03-25; 8;Baden-Württemberg;08416;LK Tübingen;A35-A59;M;32; 0;600548
2020-03-25; 8;Baden-Württemberg;08416;LK Tübingen;A35-A59;W;27; 0;600567
2020-03-25; 8;Baden-Württemberg;08416;LK Tübingen;A60-A79;M; 5; 0;600583
2020-03-25; 8;Baden-Württemberg;08416;LK Tübingen;A60-A79;W;13; 0;600599
2020-03-25; 8;Baden-Württemberg;08416;LK Tübingen;A80+;M; 1; 0;600612
2020-03-25; 8;Baden-Württemberg;08416;LK Tübingen;A80+;M; 1; 1;600613
2020-03-25; 8;Baden-Württemberg;08416;LK Tübingen;A80+;W; 4; 0;600624
2020-03-25; 8;Baden-Württemberg;08417;LK Zollernalbkreis;A00-A04;W; 1; 0;600631
2020-03-25; 8;Baden-Württemberg;08417;LK Zollernalbkreis;A05-A14;M; 1; 0;600635
2020-03-25; 8;Baden-Württemberg;08417;LK Zollernalbkreis;A05-A14;W; 2; 0;600640
2020-03-25; 8;Baden-Württemberg;08417;LK Zollernalbkreis;A15-A34;M; 6; 0;600653
2020-03-25; 8;Baden-Württemberg;08417;LK Zollernalbkreis;A15-A34;W; 7; 0;600665
2020-03-25; 8;Baden-Württemberg;08417;LK Zollernalbkreis;A35-A59;M; 8; 0;600683
2020-03-25; 8;Baden-Württemberg;08417;LK Zollernalbkreis;A35-A59;W;21; 0;600703
2020-03-25; 8;Baden-Württemberg;08417;LK Zollernalbkreis;A60-A79;M; 5; 0;600721
2020-03-25; 8;Baden-Württemberg;08417;LK Zollernalbkreis;A60-A79;W; 5; 0;600739
2020-03-25; 8;Baden-Württemberg;08421;SK Ulm;A00-A04;W; 1; 0;600752
2020-03-25; 8;Baden-Württemberg;08421;SK Ulm;A15-A34;M; 1; 0;600762
2020-03-25; 8;Baden-Württemberg;08421;SK Ulm;A35-A59;M; 3; 0;600786
2020-03-25; 8;Baden-Württemberg;08421;SK Ulm;A35-A59;W; 2; 0;600800
2020-03-25; 8;Baden-Württemberg;08425;LK Alb-Donau-Kreis;A05-A14;W; 1; 0;600823
2020-03-25; 8;Baden-Württemberg;08425;LK Alb-Donau-Kreis;A15-A34;M; 3; 0;600829
2020-03-25; 8;Baden-Württemberg;08425;LK Alb-Donau-Kreis;A15-A34;W; 4; 0;600842
2020-03-25; 8;Baden-Württemberg;08425;LK Alb-Donau-Kreis;A35-A59;M; 3; 0;600860
2020-03-25; 8;Baden-Württemberg;08425;LK Alb-Donau-Kreis;A35-A59;W; 6; 0;600876
2020-03-25; 8;Baden-Württemberg;08425;LK Alb-Donau-Kreis;A60-A79;M; 1; 0;600887
2020-03-25; 8;Baden-Württemberg;08425;LK Alb-Donau-Kreis;A60-A79;W; 1; 0;600896
2020-03-25; 8;Baden-Württemberg;08426;LK Biberach;A15-A34;M; 2; 0;600919
2020-03-25; 8;Baden-Württemberg;08426;LK Biberach;A15-A34;W; 4; 0;600931
2020-03-25; 8;Baden-Württemberg;08426;LK Biberach;A35-A59;M; 8; 0;600945
2020-03-25; 8;Baden-Württemberg;08426;LK Biberach;A35-A59;W;12; 0;600957
2020-03-25; 8;Baden-Württemberg;08426;LK Biberach;A60-A79;M; 9; 0;600965
2020-03-25; 8;Baden-Württemberg;08426;LK Biberach;A60-A79;M; 1; 1;600966
2020-03-25; 8;Baden-Württemberg;08426;LK Biberach;A60-A79;W; 2; 0;600974
2020-03-25; 8;Baden-Württemberg;08435;LK Bodenseekreis;A15-A34;M; 1; 0;600995
2020-03-25; 8;Baden-Württemberg;08435;LK Bodenseekreis;A15-A34;W; 5; 0;601003
2020-03-25; 8;Baden-Württemberg;08435;LK Bodenseekreis;A35-A59;M; 9; 0;601018
2020-03-25; 8;Baden-Württemberg;08435;LK Bodenseekreis;A35-A59;W;10; 0;601032
2020-03-25; 8;Baden-Württemberg;08435;LK Bodenseekreis;A60-A79;M; 3; 0;601040
2020-03-25; 8;Baden-Württemberg;08435;LK Bodenseekreis;A60-A79;M; 1; 1;601041
2020-03-25; 8;Baden-Württemberg;08435;LK Bodenseekreis;A60-A79;W; 3; 0;601051
2020-03-25; 8;Baden-Württemberg;08436;LK Ravensburg;A05-A14;M; 1; 0;601064
2020-03-25; 8;Baden-Württemberg;08436;LK Ravensburg;A15-A34;M; 3; 0;601083
2020-03-25; 8;Baden-Württemberg;08436;LK Ravensburg;A15-A34;W; 3; 0;601097
2020-03-25; 8;Baden-Württemberg;08436;LK Ravensburg;A35-A59;M; 7; 0;601114
2020-03-25; 8;Baden-Württemberg;08436;LK Ravensburg;A35-A59;W; 6; 0;601134
2020-03-25; 8;Baden-Württemberg;08436;LK Ravensburg;A60-A79;M; 7; 0;601147
2020-03-25; 8;Baden-Württemberg;08436;LK Ravensburg;A60-A79;W; 4; 0;601160
2020-03-25; 8;Baden-Württemberg;08437;LK Sigmaringen;A05-A14;M; 1; 0;601179
2020-03-25; 8;Baden-Württemberg;08437;LK Sigmaringen;A15-A34;M; 1; 0;601191
2020-03-25; 8;Baden-Württemberg;08437;LK Sigmaringen;A15-A34;W; 4; 0;601205
2020-03-25; 8;Baden-Württemberg;08437;LK Sigmaringen;A35-A59;M; 7; 0;601222
2020-03-25; 8;Baden-Württemberg;08437;LK Sigmaringen;A35-A59;M; 1; 0;601223
2020-03-25; 8;Baden-Württemberg;08437;LK Sigmaringen;A35-A59;W;11; 0;601241
2020-03-25; 8;Baden-Württemberg;08437;LK Sigmaringen;A35-A59;W; 1; 0;601242
2020-03-25; 8;Baden-Württemberg;08437;LK Sigmaringen;A60-A79;M; 4; 0;601250
2020-03-25; 8;Baden-Württemberg;08437;LK Sigmaringen;A60-A79;M; 1; 0;601251
2020-03-25; 8;Baden-Württemberg;08437;LK Sigmaringen;A60-A79;W; 1; 0;601259
2020-03-25; 8;Baden-Württemberg;08437;LK Sigmaringen;A80+;W; 2; 0;601269
2020-03-25; 9;Bayern;09161;SK Ingolstadt;A15-A34;M; 3; 0;601276
2020-03-25; 9;Bayern;09161;SK Ingolstadt;A15-A34;W; 2; 0;601281
2020-03-25; 9;Bayern;09161;SK Ingolstadt;A35-A59;M; 5; 0;601288
2020-03-25; 9;Bayern;09161;SK Ingolstadt;A35-A59;W; 1; 0;601293
2020-03-25; 9;Bayern;09161;SK Ingolstadt;A60-A79;M; 1; 0;601299
2020-03-25; 9;Bayern;09162;SK München;A00-A04;M; 1; 0;601314
2020-03-25; 9;Bayern;09162;SK München;A05-A14;M; 4; 0;601335
2020-03-25; 9;Bayern;09162;SK München;A05-A14;W; 5; 0;601352
2020-03-25; 9;Bayern;09162;SK München;A15-A34;M;37; 0;601375
2020-03-25; 9;Bayern;09162;SK München;A15-A34;W;51; 0;601403
2020-03-25; 9;Bayern;09162;SK München;A35-A59;M;-1; 0;601435
2020-03-25; 9;Bayern;09162;SK München;A35-A59;M;48; 0;601436
2020-03-25; 9;Bayern;09162;SK München;A35-A59;W;51; 0;601471
2020-03-25; 9;Bayern;09162;SK München;A60-A79;M;13; 0;601497
2020-03-25; 9;Bayern;09162;SK München;A60-A79;W;15; 0;601521
2020-03-25; 9;Bayern;09162;SK München;A80+;M; 5; 0;601539
2020-03-25; 9;Bayern;09162;SK München;A80+;W; 1; 0;601555
2020-03-25; 9;Bayern;09163;SK Rosenheim;A05-A14;W; 1; 0;601565
2020-03-25; 9;Bayern;09163;SK Rosenheim;A15-A34;M; 4; 0;601570
2020-03-25; 9;Bayern;09163;SK Rosenheim;A35-A59;M; 2; 0;601584
2020-03-25; 9;Bayern;09163;SK Rosenheim;A35-A59;W; 6; 0;601595
2020-03-25; 9;Bayern;09163;SK Rosenheim;A60-A79;M; 1; 0;601603
2020-03-25; 9;Bayern;09163;SK Rosenheim;A60-A79;W; 2; 0;601609
2020-03-25; 9;Bayern;09163;SK Rosenheim;A80+;M; 1; 0;601615
2020-03-25; 9;Bayern;09171;LK Altötting;A00-A04;M; 1; 0;601619
2020-03-25; 9;Bayern;09171;LK Altötting;A15-A34;W; 2; 0;601631
2020-03-25; 9;Bayern;09171;LK Altötting;A35-A59;M; 7; 0;601639
2020-03-25; 9;Bayern;09171;LK Altötting;A35-A59;W; 4; 0;601650
2020-03-25; 9;Bayern;09171;LK Altötting;A60-A79;M; 6; 0;601660
2020-03-25; 9;Bayern;09171;LK Altötting;A60-A79;W; 3; 0;601667
2020-03-25; 9;Bayern;09171;LK Altötting;A80+;M; 2; 0;601672
2020-03-25; 9;Bayern;09172;LK Berchtesgadener Land;A00-A04;M; 1; 0;601681
2020-03-25; 9;Bayern;09172;LK Berchtesgadener Land;A15-A34;W; 1; 0;601689
2020-03-25; 9;Bayern;09172;LK Berchtesgadener Land;A35-A59;M; 1; 0;601697
2020-03-25; 9;Bayern;09172;LK Berchtesgadener Land;A35-A59;W; 3; 0;601705
2020-03-25; 9;Bayern;09172;LK Berchtesgadener Land;A60-A79;W; 2; 0;601717
2020-03-25; 9;Bayern;09173;LK Bad Tölz-Wolfratshausen;A05-A14;W; 1; 0;601727
2020-03-25; 9;Bayern;09173;LK Bad Tölz-Wolfratshausen;A15-A34;M; 4; 0;601733
2020-03-25; 9;Bayern;09173;LK Bad Tölz-Wolfratshausen;A15-A34;W; 2; 0;601741
2020-03-25; 9;Bayern;09173;LK Bad Tölz-Wolfratshausen;A35-A59;M;12; 0;601753
2020-03-25; 9;Bayern;09173;LK Bad Tölz-Wolfratshausen;A35-A59;W; 3; 0;601768
2020-03-25; 9;Bayern;09173;LK Bad Tölz-Wolfratshausen;A60-A79;M; 1; 0;601778
